SchoolCode,SchoolName,DistrictCode,CountyName,District,GSserved,Virtual,SOC,VirtStat,TA,SG_SD,SG_DS,ChronicAbsenteeismCount,chronicabsenteeismrate,Cnty_Sch_Cnt,ENR_decile,ENR_quartile,Rate_Sped,Rate_LI
1536135,Tehachapi High,63826,Kern,Tehachapi Unified,9-12,N,66,0,1341.0,578.0,229.0,373.0,28.7,250,10,4,17.076808351976137,43.10216256524981
3733953,Mar Vista Senior High,68411,San Diego,Sweetwater Union High,9-12,N,66,0,1342.0,1059.0,233.0,259.0,20.1,569,10,4,17.362146050670642,78.91207153502235
2132272,Novato High,65417,Marin,Novato Unified,9-12,N,66,0,1343.0,722.0,144.0,279.0,21.1,65,10,4,10.722263588979896,53.7602382725242
0105858,Pajaro Valley High,69799,Santa Cruz,Pajaro Valley Unified,9-12,N,66,0,1345.0,1173.0,235.0,338.0,25.6,58,10,4,17.472118959107807,87.21189591078067
3630035,Don Antonio Lugo High,67678,San Bernardino,Chino Valley Unified,9-12,C,66,0,1345.0,1125.0,250.0,332.0,25.4,498,10,4,18.587360594795538,83.64312267657994
1939859,Woodrow Wilson Senior High,64733,Los Angeles,Los Angeles Unified,9-12,N,66,0,1345.0,1259.0,262.0,507.0,39.1,1598,10,4,19.479553903345725,93.60594795539033
0140541,Twelve Bridges High,66951,Placer,Western Placer Unified,9-12,N,66,0,1349.0,303.0,143.0,236.0,17.6,103,10,4,10.600444773906597,22.461082283172722
6058002,Robert Fulton College Preparatory,64733,Los Angeles,Los Angeles Unified,6-12,N,65,0,1349.0,1286.0,207.0,368.0,28.3,1598,10,4,15.344699777613046,95.32987398072646
6057616,Doty (Wendy Lopour) Middle,64451,Los Angeles,Downey Unified,5-8,N,62,0,1350.0,1057.0,192.0,220.0,16.5,1598,10,4,14.222222222222221,78.29629629629629
0434803,Las Plumas High,61515,Butte,Oroville Union High,9-12,N,66,0,1352.0,1046.0,206.0,334.0,25.9,56,10,4,15.236686390532544,77.36686390532545
0134452,John F. Kennedy High,61176,Alameda,Fremont Unified,9-12,N,66,0,1353.0,782.0,222.0,212.0,15.9,296,10,4,16.4079822616408,57.79748706577975
0731125,Campolindo High,61630,Contra Costa,Acalanes Union High,9-12,N,66,0,1355.0,94.0,192.0,132.0,9.8,223,10,4,14.169741697416974,6.937269372693727
3030244,Laguna Hills High,73635,Orange,Saddleback Valley Unified,9-12,C,66,0,1357.0,823.0,193.0,213.0,15.8,547,10,4,14.222549742078114,60.6484893146647
0125740,Barbara Chilton Middle,66910,Placer,Roseville City,6-8,N,62,0,1358.0,446.0,120.0,131.0,9.7,103,10,4,8.836524300441827,32.84241531664212
0132142,Encinal Junior/Senior High,61119,Alameda,Alameda Unified,6-12,N,65,0,1358.0,683.0,157.0,180.0,13.6,296,10,4,11.561119293078056,50.29455081001473
4137790,Westmoor High,68924,San Mateo,Jefferson Union High,9-12,N,66,0,1360.0,627.0,101.0,255.0,19.2,143,10,4,7.426470588235294,46.102941176470594
4831004,Benicia High,70524,Solano,Benicia Unified,9-12,N,66,0,1362.0,388.0,178.0,205.0,15.2,72,10,4,13.069016152716593,28.487518355359764
3135308,Oakmont High,66928,Placer,Roseville Joint Union High,9-12,N,66,0,1363.0,671.0,158.0,188.0,14.1,103,10,4,11.592076302274394,49.229640498899485
1936822,Pasadena High,64881,Los Angeles,Pasadena Unified,9-12,N,66,0,1364.0,952.0,235.0,349.0,26.0,1598,10,4,17.228739002932553,69.79472140762464
6108849,Shivela Middle,75200,Riverside,Murrieta Valley Unified,6-8,N,62,0,1366.0,925.0,263.0,290.0,21.7,444,10,4,19.25329428989751,67.71595900439239
0102947,Day Creek Intermediate,67702,San Bernardino,Etiwanda Elementary,6-8,N,62,0,1367.0,315.0,134.0,98.0,7.2,498,10,4,9.80248719824433,23.04316020482809
1930601,Baldwin Park High,64287,Los Angeles,Baldwin Park Unified,9-12,N,66,0,1367.0,1200.0,222.0,228.0,17.1,1598,10,4,16.23994147768837,87.78346744696415
0137943,Skyline High,61259,Alameda,Oakland Unified,9-12,N,66,0,1368.0,1038.0,267.0,541.0,41.8,296,10,4,19.517543859649123,75.87719298245614
0126607,Porter Ranch Community,64733,Los Angeles,Los Angeles Unified,K-8,N,60,0,1369.0,326.0,117.0,137.0,10.2,1598,10,4,8.546384222059897,23.81300219138057
6060362,Valley View Middle,72603,Ventura,Simi Valley Unified,6-8,N,62,0,1370.0,613.0,175.0,206.0,15.1,178,10,4,12.773722627737227,44.74452554744526
6061436,Rudecinda Sepulveda Dodson Middle,64733,Los Angeles,Los Angeles Unified,6-8,C,62,0,1370.0,931.0,133.0,244.0,18.0,1598,10,4,9.708029197080293,67.95620437956205
3337136,Rubidoux High,67090,Riverside,Jurupa Unified,9-12,N,66,0,1372.0,1242.0,222.0,452.0,34.3,444,10,4,16.18075801749271,90.52478134110787
2133262,San Rafael High,65466,Marin,San Rafael City High,9-12,N,66,0,1375.0,1039.0,128.0,185.0,13.7,65,10,4,9.309090909090909,75.56363636363636
1933043,Benjamin Franklin Senior High,64733,Los Angeles,Los Angeles Unified,6-12,N,65,0,1375.0,1209.0,233.0,403.0,30.6,1598,10,4,16.945454545454545,87.92727272727274
6061410,John Burroughs Middle,64733,Los Angeles,Los Angeles Unified,6-8,N,62,0,1385.0,1106.0,113.0,232.0,17.2,1598,10,4,8.158844765342959,79.85559566787003
6066724,John Muir Middle,64337,Los Angeles,Burbank Unified,6-8,N,62,0,1385.0,644.0,127.0,156.0,11.4,1598,10,4,9.169675090252708,46.498194945848375
0106062,San Gorgonio Middle,66993,Riverside,Beaumont Unified,6-8,N,62,0,1387.0,1054.0,217.0,217.0,16.3,444,10,4,15.645277577505407,75.99134823359769
0100529,Cesar E. Chavez High,63412,Kern,Delano Joint Union High,9-12,N,66,0,1389.0,1211.0,112.0,217.0,15.9,250,10,4,8.06335493160547,87.18502519798416
5830013,Lindhurst High,72736,Yuba,Marysville Joint Unified,9-12,N,66,0,1390.0,1129.0,201.0,329.0,24.8,28,10,4,14.46043165467626,81.22302158273381
1933449,Gladstone Middle,64279,Los Angeles,Azusa Unified,6-8,C,62,0,1390.0,1273.0,217.0,326.0,23.7,1598,10,4,15.611510791366905,91.58273381294964
1031376,Coalinga High,62125,Fresno,Coalinga-Huron Unified,8-12,C,66,0,1394.0,1208.0,168.0,426.0,32.2,292,10,4,12.051649928263988,86.6571018651363
6059547,Hesperia Junior High,75044,San Bernardino,Hesperia Unified,7-8,N,62,0,1398.0,1186.0,213.0,425.0,31.8,498,10,4,15.236051502145923,84.83547925608012
6059547,Hesperia Junior High,75044,San Bernardino,Victor Valley Union High,No Data,No Data,64,0,1398.0,1186.0,213.0,425.0,31.8,498,10,4,15.236051502145923,84.83547925608012
1630169,Hanford West High,63925,Kings,Hanford Joint Union High,9-12,C,66,0,1400.0,1118.0,134.0,247.0,18.1,39,10,4,9.571428571428571,79.85714285714286
0108613,Veritas Elementary,68593,San Joaquin,Manteca Unified,K-8,N,60,0,1400.0,893.0,139.0,213.0,15.6,183,10,4,9.928571428571429,63.78571428571429
6057640,Stauffer (Mary R.) Middle,64451,Los Angeles,Downey Unified,6-8,N,62,0,1400.0,1162.0,213.0,299.0,21.6,1598,10,4,15.214285714285714,83.0
6096358,Chaparral Middle,73460,Los Angeles,Walnut Valley Unified,6-8,N,62,0,1404.0,393.0,87.0,44.0,3.2,1598,10,4,6.196581196581197,27.99145299145299
6053136,Turlock Junior High,75739,Stanislaus,Turlock Unified,7-8,N,62,0,1405.0,1042.0,212.0,339.0,25.0,151,10,4,15.088967971530248,74.16370106761566
0105684,San Elijo Middle,73791,San Diego,San Marcos Unified,6-8,N,62,0,1408.0,289.0,189.0,180.0,12.8,569,10,4,13.423295454545455,20.525568181818183
3330578,Cathedral City High,67173,Riverside,Palm Springs Unified,9-12,C,66,0,1412.0,1347.0,170.0,405.0,29.3,444,10,4,12.039660056657224,95.39660056657225
0122945,Phoenix Academy,75077,San Bernardino,Apple Valley Unified,K-8,N,60,0,1414.0,1278.0,324.0,510.0,38.0,498,10,4,22.913719943422915,90.38189533239039
6011860,Ramona Middle,64329,Los Angeles,Bonita Unified,6-8,N,62,0,1415.0,492.0,182.0,136.0,9.7,1598,10,4,12.862190812720847,34.77031802120141
0121152,Orchard Hills,73643,Orange,Tustin Unified,K-8,N,60,0,1420.0,378.0,114.0,65.0,4.6,547,10,4,8.028169014084508,26.619718309859152
3430378,Center High,73973,Sacramento,Center Joint Unified,9-12,C,66,0,1421.0,855.0,225.0,371.0,27.0,301,10,4,15.833919774806473,60.1688951442646
0112052,Panorama High,64733,Los Angeles,Los Angeles Unified,9-12,N,66,0,1422.0,1389.0,208.0,552.0,40.0,1598,10,4,14.627285513361462,97.67932489451476
4331955,Del Mar High,69401,Santa Clara,Campbell Union High,9-12,N,66,0,1424.0,1035.0,211.0,255.0,18.3,319,10,4,14.817415730337077,72.68258426966293
3634680,Pacific High,67876,San Bernardino,San Bernardino City Unified,9-12,C,66,0,1425.0,1377.0,259.0,499.0,36.9,498,10,4,18.17543859649123,96.63157894736842
6115331,Marshall Middle,68338,San Diego,San Diego Unified,6-8,N,62,0,1426.0,338.0,152.0,162.0,11.4,569,10,4,10.659186535764375,23.70266479663394
0735902,Richmond High,61796,Contra Costa,West Contra Costa Unified,9-12,C,66,0,1427.0,1370.0,202.0,534.0,39.2,223,10,4,14.155571128241066,96.00560616678347
3030053,Esperanza High,66647,Orange,Placentia-Yorba Linda Unified,9-12,C,66,0,1430.0,698.0,197.0,253.0,18.0,547,10,4,13.776223776223775,48.81118881118881
0130054,Newark Memorial High,61234,Alameda,Newark Unified,9-12,C,66,0,1430.0,758.0,201.0,156.0,11.1,296,10,4,14.055944055944055,53.00699300699301
6109912,Alta Sierra Intermediate,62117,Fresno,Clovis Unified,7-8,N,62,0,1437.0,623.0,141.0,149.0,10.5,292,10,4,9.812108559498958,43.35421016005567
4335949,Pioneer High,69666,Santa Clara,San Jose Unified,9-12,C,66,0,1446.0,519.0,118.0,296.0,20.8,319,10,4,8.160442600276625,35.892116182572614
1932664,El Monte High,64519,Los Angeles,El Monte Union High,9-12,N,66,0,1449.0,1405.0,194.0,223.0,15.7,1598,10,4,13.388543823326431,96.96342305037957
0116384,Robert F. Kennedy High,63412,Kern,Delano Joint Union High,9-12,N,66,0,1451.0,1322.0,179.0,258.0,18.0,250,10,4,12.33631977946244,91.10957960027567
2732808,Monterey High,66092,Monterey,Monterey Peninsula Unified,9-12,N,66,0,1453.0,871.0,162.0,172.0,12.0,112,10,4,11.149346180316586,59.944941500344115
6057954,Richard Henry Dana Middle,64733,Los Angeles,Los Angeles Unified,6-8,N,62,0,1454.0,1199.0,296.0,415.0,29.2,1598,10,4,20.357634112792297,82.46217331499312
3735974,Ramona High,68304,San Diego,Ramona City Unified,9-12,N,66,0,1455.0,855.0,257.0,362.0,25.3,569,10,4,17.66323024054983,58.76288659793815
0107177,Crawford High,68338,San Diego,San Diego Unified,9-12,C,66,0,1455.0,1375.0,223.0,331.0,23.6,569,10,4,15.326460481099657,94.50171821305841
1930361,Artesia High,64212,Los Angeles,ABC Unified,9-12,C,66,0,1456.0,1268.0,266.0,355.0,24.7,1598,10,4,18.269230769230766,87.08791208791209
6056923,William Hopkins Middle,61176,Alameda,Fremont Unified,6-8,N,62,0,1459.0,282.0,85.0,67.0,4.6,296,10,4,5.825908156271418,19.328307059629886
6057723,Eleanor J. Toll Middle,64568,Los Angeles,Glendale Unified,6-8,N,62,0,1475.0,1095.0,117.0,234.0,16.0,1598,10,4,7.932203389830509,74.23728813559322
6097653,Canyon Middle,61150,Alameda,Castro Valley Unified,6-8,N,62,0,1476.0,631.0,168.0,195.0,13.4,296,10,4,11.38211382113821,42.75067750677507
0108746,Katherine L. Albiani Middle,67314,Sacramento,Elk Grove Unified,7-8,N,62,0,1476.0,585.0,206.0,182.0,12.4,301,10,4,13.956639566395665,39.63414634146341
1335900,Imperial High,63164,Imperial,Imperial Unified,9-12,C,66,0,1477.0,763.0,186.0,298.0,20.3,54,10,4,12.593094109681788,51.65876777251185
4335428,William C. Overfelt High,69427,Santa Clara,East Side Union High,9-12,C,66,0,1477.0,1212.0,255.0,468.0,32.9,319,10,4,17.264725795531483,82.05822613405552
0102509,Wayne Ruble Middle,67710,San Bernardino,Fontana Unified,6-8,N,62,0,1478.0,1138.0,198.0,262.0,18.1,498,10,4,13.396481732070365,76.99594046008119
1995810,Gabrielino High,75291,Los Angeles,San Gabriel Unified,9-12,N,66,0,1481.0,1166.0,201.0,219.0,14.9,1598,10,4,13.571910871033085,78.7305874409183
1931476,Canoga Park Senior High,64733,Los Angeles,Los Angeles Unified,9-12,C,66,0,1487.0,1377.0,249.0,423.0,29.4,1598,10,4,16.745124411566913,92.6025554808339
1933241,Gardena Senior High,64733,Los Angeles,Los Angeles Unified,9-12,C,66,0,1488.0,1389.0,219.0,513.0,36.2,1598,10,4,14.717741935483872,93.34677419354838
4335204,Oak Grove High,69427,Santa Clara,East Side Union High,9-12,C,66,0,1495.0,1057.0,242.0,390.0,27.3,319,10,4,16.187290969899664,70.70234113712375
6058366,Stephen M. White Middle,64733,Los Angeles,Los Angeles Unified,6-8,N,62,0,1495.0,1231.0,232.0,287.0,19.6,1598,10,4,15.518394648829432,82.34113712374582
3730801,Castle Park Senior High,68411,San Diego,Sweetwater Union High,9-12,N,66,0,1496.0,1276.0,288.0,213.0,14.9,569,10,4,19.25133689839572,85.29411764705883
1931526,Carson Senior High,64733,Los Angeles,Los Angeles Unified,9-12,C,66,0,1497.0,1319.0,250.0,307.0,21.1,1598,10,4,16.7000668002672,88.10955243820975
3033933,Los Amigos High,66522,Orange,Garden Grove Unified,9-12,C,66,0,1498.0,1401.0,270.0,286.0,19.4,547,10,4,18.024032042723633,93.52469959946596
1935923,Monrovia High,64790,Los Angeles,Monrovia Unified,9-12,N,66,0,1498.0,980.0,185.0,278.0,18.7,1598,10,4,12.349799732977303,65.42056074766354
3035821,Saddleback High,66670,Orange,Santa Ana Unified,7-12,N,66,0,1502.0,1417.0,262.0,308.0,20.7,547,10,4,17.44340878828229,94.34087882822902
2133692,Tamalpais High,65482,Marin,Tamalpais Union High,9-12,N,66,0,1502.0,230.0,224.0,249.0,16.7,65,10,4,14.913448735019974,15.312916111850866
4333522,Leland High,69666,Santa Clara,San Jose Unified,9-12,C,66,0,1506.0,206.0,103.0,235.0,15.7,319,10,4,6.8393094289508625,13.678618857901725
0117408,Dorothy McElhinney Middle,75200,Riverside,Murrieta Valley Unified,6-8,N,62,0,1509.0,714.0,298.0,171.0,11.5,444,10,4,19.748177601060306,47.31610337972167
4930400,Analy High,70607,Sonoma,West Sonoma County Union High,9-12,N,66,0,1510.0,703.0,184.0,372.0,24.7,103,10,4,12.185430463576159,46.556291390728475
0141291,Sanger West High,62414,Fresno,Sanger Unified,9-12,N,66,0,1511.0,1023.0,96.0,0.0,0.0,292,10,4,6.353408338848444,67.70350761085375
1996552,Palos Verdes High,64865,Los Angeles,Palos Verdes Peninsula Unified,9-12,C,66,0,1512.0,160.0,194.0,213.0,14.2,1598,10,4,12.83068783068783,10.582010582010582
0127316,Rancho Mirage High,67173,Riverside,Palm Springs Unified,9-12,C,66,0,1513.0,1426.0,153.0,418.0,28.4,444,10,4,10.112359550561797,94.24983476536683
1934926,Lawndale High,64352,Los Angeles,Centinela Valley Union High,9-12,C,66,0,1513.0,1228.0,160.0,494.0,33.4,1598,10,4,10.575016523463319,81.16325181758096
1939834,Glen A. Wilson High,73445,Los Angeles,Hacienda la Puente Unified,9-12,N,66,0,1516.0,1003.0,156.0,245.0,16.4,1598,10,4,10.29023746701847,66.16094986807389
4336137,Prospect High,69401,Santa Clara,Campbell Union High,9-12,N,66,0,1519.0,793.0,197.0,211.0,14.0,319,10,4,12.969058591178406,52.205398288347595
6106058,Vista Heights Middle,67124,Riverside,Moreno Valley Unified,6-8,N,62,0,1520.0,1246.0,204.0,326.0,21.9,444,10,4,13.421052631578947,81.97368421052632
5630132,Oak Park High,73874,Ventura,Oak Park Unified,9-12,N,66,0,1523.0,214.0,85.0,101.0,6.7,178,10,4,5.581089954038083,14.051214707813525
3730314,University City High,68338,San Diego,San Diego Unified,9-12,C,66,0,1523.0,768.0,187.0,252.0,16.8,569,10,4,12.278397898883782,50.42678923177938
0732941,El Cerrito High,61796,Contra Costa,West Contra Costa Unified,9-12,C,66,0,1523.0,707.0,220.0,298.0,19.8,223,10,4,14.445173998686803,46.42153644123441
6114920,William G. Jehue Middle,67850,San Bernardino,Rialto Unified,6-8,N,62,0,1524.0,1353.0,165.0,347.0,23.1,498,10,4,10.826771653543307,88.77952755905511
6066617,Clark Intermediate,62117,Fresno,Clovis Unified,7-8,N,62,0,1525.0,911.0,157.0,269.0,17.9,292,10,4,10.295081967213115,59.73770491803278
0108332,Oak Valley Middle,68296,San Diego,Poway Unified,6-8,C,62,0,1529.0,170.0,185.0,84.0,5.5,569,10,4,12.09941137998692,11.118378024852845
6107460,Bernardo Heights Middle,68296,San Diego,Poway Unified,6-8,N,62,0,1533.0,250.0,237.0,179.0,11.7,569,10,4,15.459882583170254,16.307893020221787
0130849,Arroyo High,61309,Alameda,San Lorenzo Unified,9-12,N,66,0,1539.0,1052.0,192.0,224.0,14.7,296,10,4,12.475633528265107,68.35607537361923
3136504,Roseville High,66928,Placer,Roseville Joint Union High,9-12,N,66,0,1540.0,813.0,161.0,219.0,14.6,103,10,4,10.454545454545453,52.79220779220779
4935292,Piner High,70920,Sonoma,Santa Rosa High,9-12,C,66,0,1542.0,1151.0,260.0,474.0,31.8,103,10,4,16.861219195849547,74.64332036316472
6057608,Culver City Middle,64444,Los Angeles,Culver City Unified,6-8,N,62,0,1544.0,658.0,187.0,136.0,8.8,1598,10,4,12.11139896373057,42.61658031088083
6058275,Robert Frost Middle,64733,Los Angeles,Los Angeles Unified,6-8,N,62,0,1544.0,851.0,147.0,151.0,9.9,1598,10,4,9.520725388601036,55.11658031088083
6112890,Hillsdale Middle,67991,San Diego,Cajon Valley Union,6-8,N,62,0,1553.0,1153.0,278.0,278.0,18.2,569,10,4,17.900837089504186,74.243399871217
0114066,Ethan A Chase Middle,67231,Riverside,Romoland Elementary,6-8,N,62,0,1558.0,1186.0,242.0,400.0,26.2,444,10,4,15.532734274711169,76.1232349165597
4830147,Jesse M. Bethel High,70581,Solano,Vallejo City Unified,9-12,N,66,0,1560.0,1277.0,227.0,545.0,36.5,72,10,4,14.551282051282053,81.85897435897435
3038239,Western High,66431,Orange,Anaheim Union High,9-12,C,66,0,1563.0,1405.0,232.0,422.0,27.6,547,10,4,14.843250159948818,89.89123480486244
1033430,Kerman High,73999,Fresno,Kerman Unified,9-12,N,66,0,1567.0,1374.0,164.0,297.0,19.4,292,10,4,10.465858328015317,87.68347160178685
1033430,Kerman High,73999,Fresno,Kerman Union High,No Data,No Data,66,0,1567.0,1374.0,164.0,297.0,19.4,292,10,4,10.465858328015317,87.68347160178685
4530044,Foothill High,70136,Shasta,Shasta Union High,9-12,N,66,0,1568.0,767.0,161.0,278.0,18.1,57,10,4,10.267857142857142,48.91581632653062
3035706,Rancho Alamitos High,66522,Orange,Garden Grove Unified,9-12,C,66,0,1569.0,1385.0,275.0,259.0,17.0,547,10,4,17.52708731676227,88.2727852135118
1931963,Compton High,73437,Los Angeles,Compton Unified,9-12,C,66,0,1570.0,1476.0,216.0,504.0,33.3,1598,10,4,13.757961783439491,94.01273885350318
6056873,Centerville Middle,61176,Alameda,Fremont Unified,6-8,N,62,0,1576.0,640.0,204.0,187.0,12.1,296,10,4,12.944162436548224,40.609137055837564
1938455,South Pasadena Senior High,65029,Los Angeles,South Pasadena Unified,9-12,C,66,0,1577.0,289.0,183.0,154.0,9.9,1598,10,4,11.60431198478123,18.325935320228282
5635776,Santa Paula High,76828,Ventura,Santa Paula Unified,9-12,N,66,0,1580.0,1364.0,258.0,306.0,19.8,178,10,4,16.329113924050635,86.32911392405063
3335130,Palm Springs High,67173,Riverside,Palm Springs Unified,9-12,C,66,0,1581.0,1512.0,160.0,495.0,31.8,444,10,4,10.120177103099303,95.63567362428842
6059182,Folsom Middle,67330,Sacramento,Folsom-Cordova Unified,6-8,N,62,0,1581.0,229.0,160.0,79.0,5.1,301,10,4,10.120177103099303,14.484503478810879
1634401,Hanford High,63925,Kings,Hanford Joint Union High,9-12,C,66,0,1588.0,1351.0,169.0,340.0,21.9,39,10,4,10.642317380352646,85.07556675062973
0102368,Ann Sobrato High,69583,Santa Clara,Morgan Hill Unified,9-12,C,66,0,1592.0,575.0,171.0,294.0,18.9,319,10,4,10.741206030150753,36.118090452261306
3036712,Savanna High,66431,Orange,Anaheim Union High,9-12,C,66,0,1594.0,1439.0,238.0,370.0,23.9,547,10,4,14.93099121706399,90.27603513174404
0730044,Northgate High,61754,Contra Costa,Mt. Diablo Unified,9-12,C,66,0,1596.0,385.0,168.0,204.0,13.0,223,10,4,10.526315789473683,24.12280701754386
0734566,Mt. Diablo High,61754,Contra Costa,Mt. Diablo Unified,9-12,C,66,0,1600.0,1350.0,287.0,503.0,33.7,223,10,4,17.9375,84.375
1932920,Fairfax Senior High,64733,Los Angeles,Los Angeles Unified,9-12,N,66,0,1602.0,1406.0,221.0,559.0,36.1,1598,10,4,13.795255930087391,87.76529338327092
3433265,Foothill High,76505,Sacramento,Twin Rivers Unified,9-12,N,66,0,1603.0,1510.0,217.0,540.0,35.4,301,10,4,13.537117903930133,94.1983780411728
0116376,Lathrop High,68593,San Joaquin,Manteca Unified,9-12,N,66,0,1605.0,1074.0,175.0,306.0,19.7,183,10,4,10.903426791277258,66.9158878504673
1934157,Huntington Park Senior High,64733,Los Angeles,Los Angeles Unified,9-12,N,66,0,1605.0,1519.0,224.0,574.0,36.8,1598,10,4,13.95638629283489,94.6417445482866
3030491,Century High,66670,Orange,Santa Ana Unified,9-12,N,66,0,1607.0,1522.0,469.0,435.0,27.7,547,10,4,29.184816428126947,94.71064094586185
0733725,Las Lomas High,61630,Contra Costa,Acalanes Union High,9-12,N,66,0,1610.0,288.0,195.0,231.0,14.5,223,10,4,12.111801242236025,17.888198757763977
2730190,Soledad High,75440,Monterey,Soledad Unified,9-12,N,66,0,1612.0,1394.0,262.0,339.0,21.3,112,10,4,16.253101736972706,86.47642679900744
6007207,Washington Academic Middle,62414,Fresno,Sanger Unified,7-8,N,62,0,1613.0,1260.0,139.0,277.0,17.5,292,10,4,8.617482951022938,78.11531308121513
6061451,Foshay Learning Center,64733,Los Angeles,Los Angeles Unified,K-12,C,65,0,1616.0,1391.0,143.0,345.0,21.8,1598,10,4,8.849009900990099,86.07673267326733
6112429,Thompson Middle,75200,Riverside,Murrieta Valley Unified,6-8,N,62,0,1617.0,817.0,313.0,296.0,18.5,444,10,4,19.356833642547926,50.5256648113791
1531367,Burroughs High,73742,Kern,Sierra Sands Unified,9-12,N,66,0,1617.0,919.0,248.0,410.0,26.2,250,10,4,15.33704390847248,56.833642547928264
1995901,Diamond Ranch High,64907,Los Angeles,Pomona Unified,9-12,N,66,0,1619.0,1285.0,216.0,374.0,23.6,1598,10,4,13.341568869672638,79.36998147004324
4130472,Burlingame High,69047,San Mateo,San Mateo Union High,9-12,N,66,0,1621.0,277.0,230.0,144.0,8.9,143,10,4,14.18877236273905,17.088217149907464
3636081,San Gorgonio High,67876,San Bernardino,San Bernardino City Unified,9-12,C,66,0,1621.0,1488.0,261.0,392.0,25.3,498,10,4,16.10117211597779,91.7951881554596
3330008,La Sierra High,66977,Riverside,Alvord Unified,9-12,C,66,0,1623.0,1441.0,245.0,431.0,27.1,444,10,4,15.095502156500306,88.78619839802833
